x y 
0.263635162609  0.293411965034
0.273349137963  0.308524224387
0.281839233157  0.329665974297
0.28546867087  0.346268174712
0.290294465199  0.379465235932
0.290274281269  0.396056426931
0.286595301181  0.420178058966
0.278055663611  0.439760141508
0.271950942039  0.457841273569
0.263405799761  0.481948226383
0.256080867836  0.503042268821
0.246324689718  0.522620681556
0.234131760699  0.545208334862
0.219496576071  0.575330099011
0.208501838573  0.613004323031
0.201164062328  0.644656396104
0.198686943566  0.680848018672
0.204729278443  0.714048749697
0.219280057543  0.753308329725
0.24112457522  0.797114798858
0.270308704045  0.807760904827
0.304382848797  0.798813918839
0.319018033425  0.76869215469
0.300801118557  0.742996176063
0.278932747143  0.71879747811
0.265565480341  0.706690789522
0.257091899271  0.671974428795
0.253489985101  0.632747877017
0.259614890603  0.598075553957
0.274251910134  0.566445499717
0.296171658826  0.548412075128
0.316871197164  0.533391560915
0.346093858947  0.512363574978
0.38020837156  0.470234206992
0.419205560489  0.414544907411
0.428998436663  0.364800692859
0.413196253862  0.354194954751
0.397370217326  0.363196987824
0.373010047928  0.387256233165
0.354761939712  0.387201186081
0.342618553069  0.369065006936
0.340212995515  0.346433315963
0.351209567917  0.307250801853
0.352471981034  0.269547219388
0.336704661387  0.230283969555
0.306329680654  0.198518132509
0.257664388941  0.201387920468
0.232107862925  0.208852305005
0.211402819879  0.22839768949
0.210151416178  0.25705153141
0.218652520789  0.269143540775
0.230814256461  0.272196819013
0.249066034481  0.269235285915
0.257570808899  0.278310715098
0.263635162609  0.293411965034
