x y 
0.224645313291  0.343068104252
0.20885597481  0.321904335508
0.177247939404  0.303709439474
0.154144678415  0.294589972623
0.118874177046  0.286942097808
0.072647471137  0.285294355105
0.0580361402453  0.295808348074
0.0494909979669  0.319915300887
0.0518800413954  0.356121602677
0.0640270978444  0.371241201641
0.0883505691868  0.377347758116
0.129716617614  0.374455951324
0.162557707693  0.379079906347
0.195391458161  0.389737021733
0.229406886023  0.429055318649
0.248807313189  0.481904188716
0.257266215036  0.52868687017
0.263297540496  0.57093734174
0.313091297423  0.640469147945
0.35318025351  0.687347244343
0.376263330569  0.713057902192
0.415154095136  0.744849427877
0.452850337989  0.758537802667
0.486929987449  0.745065946406
0.511295661556  0.716481830793
0.534455804531  0.678844304829
0.545476230669  0.620054019538
0.534564063796  0.589855189472
0.507818520775  0.574691552842
0.467658003479  0.586636769984
0.423875388082  0.575946626348
0.393480223418  0.5607719803
0.369182440714  0.533549362555
0.363132766226  0.506381791893
0.377760611243  0.482293188107
0.409416354122  0.461272541781
0.436194925393  0.449286956777
0.476359112494  0.434325159453
0.508016690276  0.411796223036
0.537261370893  0.372668756009
0.550676345167  0.345559902236
0.564120677886  0.294318407011
0.554425051561  0.26412324675
0.521616989732  0.232350070093
0.477825199821  0.229201376911
0.437664682525  0.241146594053
0.407221810388  0.265187490367
0.367035604454  0.29824876878
0.353620630179  0.325357622553
0.330464157009  0.359978568335
0.296380837743  0.376467004778
0.263545252373  0.367318179483
0.224645313291  0.343068104252
